mtc_code,product_id,llf_code,region_id,profile_id,amount,primary_rate,secondary_rate,tertiary_rate,other_price_1,other_price_2,pricelist_id
801,Baserate,261,10,6,72,10.64,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,261,10,7,72,10.67,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,270,10,8,72,10.56,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,270,10,5,72,10.49,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,270,10,6,72,10.64,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,270,10,7,72,10.67,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,272,10,8,72,10.56,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,272,10,5,72,10.49,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,272,10,6,72,10.64,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,272,10,7,72,10.67,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,278,10,8,72,10.56,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,278,10,5,72,10.49,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,278,10,6,72,10.64,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,278,10,7,72,10.67,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,279,10,8,72,10.56,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,279,10,5,72,10.49,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,279,10,6,72,10.64,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,279,10,7,72,10.67,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,280,10,8,72,10.56,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,280,10,5,72,10.49,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,280,10,6,72,10.64,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,280,10,7,72,10.67,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,281,10,8,72,10.56,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,281,10,5,72,10.49,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,281,10,6,72,10.64,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
